id	redshift	xray_boxcar_2to10keV	xray_boxcar_0p5to2keV	galex.FUV	galex.FUV_err	galex.NUV	galex.NUV_err	u_prime	u_prime_err	g_prime	g_prime_err	r_prime	r_prime_err	i_prime	i_prime_err	z_prime	z_prime_err	UKIRT_WFCJ	UKIRT_WFCJ_err	ukirt.H	ukirt.H_err	ukirt.Ks	ukirt.Ks	WISE1	WISE1_err	WISE2	WISE2_err	WISE3	WISE3_err	WISE4	WISE4_err	PSW	PSW_err	PMW	PMW_err	PLW	PLW_err
4253	0.9999148	2.859	1.553	nan	nan	8950.900000000001	775.8000000000001	21820.0	927.3000000000001	27010.0	394.3	35042.0	497.59999999999997	34503.0	579.7	40298.0	1821.0	64235.0	3311.0	59071.0	4261.0	101900.0	7160.0	216980.0	8245.0	328720.0	15450.0	960820.0	115400.0	2731700.0	1041000.0	42447000.0	10290000.0	33911000.0	10210000.0	33366000.0	11080000.0
4258	1.04865	nan	7.9159999999999995	nan	nan	60097.0	1398.0	62070.0	1421.0	70669.0	579.5	86318.0	690.5	80092.0	792.9000000000001	79178.0	2264.0	100760.0	3759.0	102990.0	5465.0	132820.0	7308.0	225330.0	8788.0	328420.0	15760.0	657870.0	123800.0	2671900.0	1074000.0	nan	nan	nan	nan	nan	nan
4260	0.867	nan	4.397	nan	nan	13909.0	1101.0	4656.5	540.2	8080.299999999999	231.1	8253.9	293.8	9704.4	406.6	10488.0	1403.0	34400.0	3681.0	32829.0	5402.0	33211.0	7215.0	63274.0	5188.0	75653.0	10440.0	348330.0	117700.0	nan	nan	nan	nan	nan	nan	nan	nan
4263	0.4862726	nan	2.572	11499.0	835.2	20229.0	1067.0	24323.0	1107.0	38011.0	475.1	75706.0	711.6	123500.0	1025.0	162220.0	3261.0	194040.0	6583.0	251020.0	10050.0	343260.0	13720.0	389070.0	12060.0	358450.0	16490.0	1122300.0	125100.0	5471500.0	797900.0	64799000.0	10310000.0	41707000.0	10230000.0	nan	nan
4264	0.3825634	1.623	8.291	nan	nan	nan	nan	2065.1000000000004	710.4	11325.0	317.09999999999997	43456.0	582.3000000000001	77666.0	869.9	110570.0	2897.0	152370.0	5830.0	202230.0	7736.0	241130.0	13160.0	185360.0	7971.0	148600.0	12040.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4267	1.022807	1.387	7.7299999999999995	nan	nan	16772.0	978.9	19437.0	863.0	24475.0	359.8	31939.0	453.5	31069.0	553.0	32281.0	1701.0	49533.0	3312.0	43219.0	4153.0	66069.0	6966.0	128949.99999999999	6834.0	215390.0	13350.0	334830.0	114700.0	nan	nan	nan	nan	nan	nan	nan	nan
4272	0.3911264	nan	8.403	nan	nan	nan	nan	9266.8	775.5999999999999	15586.0	344.5	38873.0	544.2	59528.0	726.1999999999999	83577.0	2323.0	113380.0	5776.0	144950.0	7816.0	203270.0	13090.0	254930.0	9433.0	301180.0	15660.0	421690.0	112500.0	nan	nan	nan	nan	nan	nan	nan	nan
4273	0.6709211	3.598	4.131	nan	nan	nan	nan	nan	nan	2219.6	237.1	8235.5	376.40000000000003	27430.0	647.3	45606.0	2326.0	72402.0	5817.0	106010.0	7591.0	151190.0	12860.0	179150.0	7704.0	108250.0	11800.0	462910.0	108200.0	nan	nan	nan	nan	nan	nan	nan	nan
4276	0.3038754	2.297	2.009	nan	nan	nan	nan	2918.8999999999996	756.3	13414.0	340.7	45823.0	604.9	75595.0	884.5	100780.0	2933.0	141700.0	4639.0	193520.0	6642.0	251320.0	13520.0	147780.0	7389.0	133050.0	11970.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4278	0.406523	1.451	2.072	nan	nan	nan	nan	2190.7999999999997	666.6999999999999	7381.9	276.1	25418.0	488.0	43676.0	711.9	60816.0	2469.0	72816.0	4583.0	116740.0	6589.0	128330.00000000001	13470.0	102710.0	6882.0	59817.0	12260.0	nan	nan	2314300.0	1109000.0	nan	nan	nan	nan	nan	nan
4284	0.77	0.9545	2.9859999999999998	7882.5	1043.0	12641.0	1064.0	9882.4	683.9	14471.0	293.8	16670.0	361.70000000000005	20443.0	494.7	27908.0	1697.0	40308.0	3330.0	54109.0	4208.0	77223.0	6995.0	119900.0	6475.0	185880.0	12830.0	648690.0	107700.0	2100600.0	732700.0	nan	nan	nan	nan	nan	nan
4285	1.103083	1.673	10.61	32386.000000000004	1394.0	64809.0	1594.0	69775.0	1535.0	70160.0	589.3000000000001	80320.0	682.6999999999999	77145.0	794.6	83950.0	2376.0	86692.0	2725.0	103500.0	3745.0	168460.0	7532.0	303130.0	10310.0	506320.0	19240.0	1320300.0	113300.0	4428000.0	760900.0	49209000.0	11260000.0	nan	nan	nan	nan
4287	0.6208705	1.858	4.590999999999999	6360.400000000001	872.9	19932.0	1004.9999999999999	17415.0	834.2	25826.0	382.2	32701.0	484.0	50295.0	643.8000000000001	58859.0	1966.0	73027.0	3331.0	107180.0	4254.0	154730.0	7072.0	206840.0	8273.0	211460.0	13960.0	576530.0	111800.0	nan	nan	nan	nan	nan	nan	nan	nan
4290	0.3428586	0.9994999999999999	4.92	nan	nan	nan	nan	21329.0	1128.0	33535.0	472.8	66310.0	722.8	90276.0	975.0	122930.0	3332.0	158160.0	4725.0	198600.0	6722.0	264080.0	13780.0	211260.0	8028.000000000001	204370.0	13280.0	915900.0	129699.99999999999	nan	nan	nan	nan	nan	nan	nan	nan
4292	0.664885	0.8331000000000001	2.577	nan	nan	nan	nan	3089.9	678.9	4407.6	245.9	9106.400000000001	389.79999999999995	18671.0	590.0	24999.0	2152.0	41934.0	4610.0	57079.0	6639.0	72142.0	13580.0	105980.0	6571.0	43534.0	11880.0	428220.0	116800.0	nan	nan	nan	nan	nan	nan	nan	nan
4295	0.3034259	13.6	53.940000000000005	nan	nan	12286.0	1034.0	13778.0	1024.0	31572.0	486.20000000000005	83892.0	763.4	128060.0	1127.0	177960.0	3826.0	238490.0	4784.0	299580.0	6773.0	389270.0	13890.0	334220.0	11030.0	351260.0	16510.0	1018500.0	142100.0	2520100.0	918900.0	nan	nan	nan	nan	nan	nan
4303	0.8408304	1.89	6.615	nan	nan	nan	nan	1901.8999999999999	396.0	4505.4	189.70000000000002	8857.8	282.6	15932.0	398.3	28717.0	1390.0	49802.0	3293.0	63326.0	4284.0	87380.0	7011.0	200640.0	7825.0	290550.0	15400.0	879810.0	116300.0	2774800.0	758800.0	nan	nan	nan	nan	nan	nan
4304	1.107	1.895	5.871	nan	nan	nan	nan	2470.0	552.1	8271.1	253.9	16120.999999999998	383.7	19831.0	511.6000000000001	24623.0	1800.0	32214.0	2653.0	47479.0	3788.0	72379.0	7489.0	130500.0	6525.0	199350.0	12960.0	452990.0	111100.0	nan	nan	nan	nan	nan	nan	nan	nan
4306	0.616767	nan	2.4810000000000003	9385.199999999999	1164.0	21525.0	1306.0	9703.2	771.4	18420.0	362.9	31910.0	532.9000000000001	59329.0	759.4	74252.0	2406.0	113600.0	5821.0	137840.0	7715.0	178260.0	13000.0	230580.0	8993.0	201200.0	12270.0	789310.0	121800.0	nan	nan	nan	nan	nan	nan	nan	nan
4316	0.6978595	2.31	3.3600000000000003	nan	nan	nan	nan	5150.299999999999	745.3	11979.0	313.8	24779.0	483.20000000000005	46636.0	732.1999999999999	65373.99999999999	2445.0	95622.0	4684.0	123890.0	6726.0	194420.0	13790.0	332370.0	10970.0	357460.0	16090.0	609420.0	129000.0	2319200.0	860700.0	67127000.0	11380000.0	28145000.0	10960000.0	nan	nan
4321	0.471599	2.032	6.333	nan	nan	nan	nan	3637.7000000000003	681.6999999999999	10007.0	290.2	31355.0	501.70000000000005	53440.0	726.8	73001.0	2446.0	105080.0	5800.0	143410.0	7759.0	186360.0	13020.0	198440.0	7938.0	160260.0	13300.0	465190.0	114500.0	1925800.0	763800.0	nan	nan	nan	nan	nan	nan
4329	0.6408329	1.236	4.521	6496.1	700.7	12583.0	973.7	30533.0	1093.0	46707.0	495.09999999999997	52529.0	577.8	72051.0	778.2	81892.0	2358.0	87870.0	2709.0	118420.0	3771.0	153620.0	7607.0	227840.0	8658.0	245710.0	14740.0	745480.0	128800.00000000001	2732700.0	904400.0	nan	nan	nan	nan	nan	nan
4334	0.3833333	1.153	2.629	nan	nan	nan	nan	3348.7	634.9	6955.599999999999	276.1	25762.0	499.8	43418.0	690.4	60476.0	2250.0	90878.0	5779.0	106480.0	7715.0	114200.0	13020.0	100930.0	5854.0	58509.0	10590.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4342	0.7988075	nan	6.991	6375.099999999999	774.0	18782.0	1182.0	12572.0	755.6	21831.0	355.9	25107.0	414.3	29801.0	551.3000000000001	38022.0	1871.0	59483.0	2624.0	63570.0	3660.0	94327.0	7415.0	265970.0	9841.0	384080.0	17280.0	620570.0	121000.0	nan	nan	nan	nan	nan	nan	nan	nan
4365	0.8180454	8.043	34.11	25782.0	2174.0	108800.0	2550.0	105450.0	369.09999999999997	nan	nan	nan	nan	nan	nan	144090.0	1037.0	196170.0	3488.0	151150.0	4386.0	184310.0	7112.0	nan	nan	nan	nan	1149200.0	123900.0	2403200.0	830600.0	nan	nan	nan	nan	nan	nan
4378	0.566886	2.447	4.956	6535.599999999999	716.4000000000001	9849.6	962.8	9600.8	725.8	14969.0	317.3	18833.0	391.7	30067.0	589.3000000000001	30269.0	1943.0	49103.0	4547.0	79097.0	6585.0	88142.0	13470.0	115780.0	7062.0	145490.0	13240.0	386500.0	129100.0	nan	nan	36169000.0	10280000.0	23290000.0	10320000.0	nan	nan
4387	0.2783752	3.311	5.354	nan	nan	nan	nan	7313.7	604.1	15427.0	296.20000000000005	38381.0	479.8	56255.0	652.5999999999999	82099.0	2052.0	112870.0	4574.0	146280.0	6631.0	189850.0	13660.0	155320.0	7766.0	199540.0	13970.0	721410.0	126200.0	2880400.0	866300.0	nan	nan	nan	nan	nan	nan
4395	0.8599225	1.681	6.787999999999999	16891.0	961.5	34257.0	1140.0	31543.0	1076.0	39052.0	449.1	42214.0	515.0	40791.0	620.0	48697.0	1982.0	67637.0	2612.0	58711.0	3652.0	88275.0	7422.0	141650.0	7366.0	207220.0	14090.0	629510.0	133600.0	nan	nan	nan	nan	nan	nan	nan	nan
4398	0.5704427	1.242	nan	nan	nan	nan	nan	2182.0	633.1999999999999	5731.5	247.0	15454.0	414.2	30468.0	639.8000000000001	40353.0	2252.0	46267.0	4503.0	77746.0	6557.0	248860.0	13670.0	623490.0	17460.0	964780.0	27010.0	2311500.0	140400.0	7788300.0	933400.0	nan	nan	nan	nan	nan	nan
4407	0.3009952	11.56	57.63	60583.0	1870.0	64405.0	1574.0	75394.0	339.3	76083.0	136.9	105970.0	211.9	121280.0	327.5	197690.0	1087.0	234820.0	4751.0	314210.0	6783.0	483010.0	13800.0	616060.0	17250.0	892130.0	27660.0	2733000.0	120800.0	8514900.0	837600.0	nan	nan	nan	nan	nan	nan
4409	0.2551668	1.627	5.038	nan	nan	nan	nan	4673.2	661.6999999999999	7560.1	261.6	17693.0	426.4	28007.0	633.0	41104.0	2207.0	45955.0	6074.0	54248.0	8556.0	74636.0	13640.0	56238.0	5792.0	54705.0	11160.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4414	0.2788928	2.047	9.317	7698.1	702.0	8979.2	942.4	20300.0	1618.0	66894.0	715.8	199260.0	1255.0	313310.0	1786.0	424550.0	5986.0	449690.0	4916.0	562490.0	6869.0	690350.0	13830.0	467330.0	13550.0	387280.0	17430.0	769140.0	172100.0	nan	nan	nan	nan	nan	nan	nan	nan
4418	0.1970301	27.709999999999997	0.9781	7670.5	1440.0	12038.0	1424.0	27703.0	1432.0	89185.0	731.3	263050.0	1263.0	363820.0	1710.0	424240.0	5133.0	510850.0	6397.0	596130.0	8954.0	737660.0	13950.0	718500.0	20120.0	1250900.0	33770.0	7304700.0	123900.0	31482000.0	818000.0	nan	nan	nan	nan	nan	nan
4420	0.8145254	2.478	4.21	9872.1	1487.0	25732.0	1552.0	26402.0	995.3	35681.0	442.40000000000003	39059.0	511.70000000000005	35839.0	559.1	44328.0	1764.0	83981.0	3563.0	71472.0	4962.0	92935.0	7395.0	141650.0	7224.0	201940.0	13530.0	627550.0	131700.0	2773000.0	901300.0	nan	nan	nan	nan	nan	nan
4421	0.8422302	6.096	25.13	14613.0	1780.0	44241.0	1894.0	26477.0	1002.9999999999999	36289.0	435.5	38034.0	490.59999999999997	35348.0	579.7	46688.0	1886.0	74807.0	3493.0	76630.0	4883.0	90224.0	7421.0	181650.0	8356.0	250970.0	14810.0	372840.0	129100.0	nan	nan	nan	nan	nan	nan	nan	nan
4422	0.3486332	1.158	5.313	nan	nan	7898.2	1501.0	11720.0	989.1999999999999	27395.0	438.3	72352.0	723.5	105570.0	1002.9999999999999	146680.0	3286.0	185580.0	6176.0	224010.0	8746.0	309310.0	13730.0	198070.0	8121.0	178990.0	12890.0	641130.0	124900.0	nan	nan	nan	nan	nan	nan	nan	nan
4424	0.3280639	1.0230000000000001	1.9620000000000002	nan	nan	8236.7	1250.0	15944.0	1132.0	34114.0	491.20000000000005	88634.0	797.6999999999999	126000.0	1109.0	172170.0	3633.0	206550.0	6201.0	262050.0	8778.0	325020.0	13750.0	254930.0	9433.0	250050.0	13250.0	586270.0	138300.0	nan	nan	nan	nan	nan	nan	nan	nan
4437	0.3128871	2.2920000000000003	7.021999999999999	nan	nan	nan	nan	10796.0	926.3000000000001	26264.0	417.6	69578.0	702.7	102990.0	988.7	143500.0	3300.0	197890.0	4695.0	256940.0	6610.0	338390.0	13730.0	235520.0	8479.0	209520.0	13200.0	383400.0	142100.0	nan	nan	nan	nan	nan	nan	nan	nan
4441	0.7800174	0.8046000000000001	1.824	nan	nan	nan	nan	2555.0	537.3	5545.8	218.5	8733.2	317.90000000000003	13173.0	470.3	20104.0	1715.0	36546.0	4610.0	41337.0	6453.0	64927.00000000001	13570.0	80394.0	6271.0	113560.0	12610.0	329760.0	124800.0	nan	nan	nan	nan	nan	nan	nan	nan
4442	0.402803	nan	3.442	nan	nan	nan	nan	6946.6	1154.0	17678.0	468.5	62540.0	800.5	105780.0	1238.0	148460.0	3682.0	189310.0	5343.0	242630.0	7623.0	300270.0	14780.0	234650.0	8917.0	193560.0	13160.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4446	0.7717948	1.2069999999999999	6.8580000000000005	14168.0	1690.0	53748.0	1911.0	63102.0	1508.0	79765.0	638.1	83516.0	701.5	91654.0	788.2	102710.0	2260.0	150550.0	3630.0	156210.0	4940.0	198420.0	7518.0	368830.0	12170.0	475150.0	19480.0	1833900.0	133000.0	5190100.0	897400.0	nan	nan	nan	nan	nan	nan
4448	1.07	1.15	0.8354	nan	nan	nan	nan	2222.7000000000003	496.8	2190.0	171.7	2989.3	253.5	4974.8	393.5	8324.8	1494.0	13701.0	4584.0	15784.0	6427.0	30840.0	13550.0	43095.0	5775.0	65227.00000000001	12200.0	336470.0	129300.00000000001	nan	nan	nan	nan	nan	nan	nan	nan
4449	0.7468226	6.372	5.889	nan	nan	nan	nan	2004.2	647.3	2191.7	245.7	4677.5	379.3	6666.5	549.3	13111.0	1853.0	20892.0	6102.0	27669.0	8703.0	37928.0	13620.0	109450.0	7114.0	147380.0	12970.0	546230.0	124200.0	nan	nan	nan	nan	nan	nan	nan	nan
4456	0.3914874	0.9948999999999999	3.1	nan	nan	7093.8	1030.0	10771.0	848.7	21654.0	396.3	54219.0	645.2	80282.0	843.0	105850.0	2625.0	134460.0	6241.0	192820.0	8550.0	240440.0	13550.0	178330.0	8203.0	160410.0	13470.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4467	0.4175417	1.031	1.511	nan	nan	nan	nan	1629.3	717.5	6932.299999999999	286.3	24844.0	506.8	42140.0	762.7	56397.0	2622.0	84558.0	4673.0	101000.0	6492.0	115420.0	13590.0	93074.0	6794.0	98816.0	12940.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4476	1.1360178	1.772	5.739	nan	nan	25120.0	1084.0	37349.0	1165.0	40697.0	463.9	48524.0	553.2	45937.0	670.6999999999999	45568.0	2078.0	50912.0	3059.0	61080.0	4178.0	93401.0	7904.0	158940.0	7788.0	272660.0	15270.0	508550.0	129000.0	nan	nan	nan	nan	nan	nan	nan	nan
4479	0.4051163	4.163	12.47	17451.0	1221.0	31814.0	1214.0	59209.0	337.5	89491.0	134.20000000000002	122040.0	256.29999999999995	154040.0	415.9	203110.0	1361.0	234780.0	5568.0	337650.0	7720.0	527610.0	14990.0	715860.0	19330.0	1000100.0	29000.0	3118400.0	139400.0	9373800.0	896500.0	61489000.0	10080000.0	20848000.0	10220000.0	nan	nan
4488	0.7214859	0.5264	1.248	nan	nan	6659.7	1119.0	8870.0	683.0	12864.0	297.20000000000005	16129.999999999998	392.0	22731.0	520.5	32805.0	1663.0	38186.0	3481.0	44822.0	4791.0	68337.0	7267.0	97191.0	6512.0	68427.0	11500.0	338610.0	134300.0	nan	nan	nan	nan	nan	nan	nan	nan
4495	0.5227013	18.419999999999998	71.63	13127.0	1069.0	37089.0	1178.0	25081.0	1083.0	41022.0	484.09999999999997	46609.0	587.3000000000001	76364.0	870.6	97464.0	2836.0	99515.0	2933.0	137590.0	4261.0	181790.0	8090.999999999999	376730.0	12430.0	528720.0	20090.0	1248800.0	136600.0	4365400.0	1222000.0	nan	nan	nan	nan	nan	nan
4504	1.128068	3.19	3.084	nan	nan	nan	nan	7212.2	972.1999999999999	7621.7	352.1	12264.0	505.29999999999995	20439.0	778.6999999999999	33832.0	2994.0	44788.0	5210.0	58782.0	7410.0	82460.0	14490.0	177510.0	7988.0	240780.0	15410.0	1001300.0	132300.0	nan	nan	nan	nan	nan	nan	nan	nan
4510	0.4901002	8.642999999999999	26.84	22865.0	1279.0	41786.0	1209.0	58641.0	334.3	84339.0	134.9	104310.0	229.5	154070.0	385.2	184050.0	1362.0	255920.0	5380.0	334740.0	7690.0	425210.0	14810.0	566010.0	15850.0	640950.0	21150.0	1125700.0	129300.00000000001	2630400.0	1194000.0	nan	nan	nan	nan	nan	nan
4512	0.3410477	1.714	1.7930000000000001	nan	nan	nan	nan	3104.2999999999997	762.4	17589.0	399.3	75698.0	764.5	131270.0	1050.0	183300.0	3281.0	270620.0	6273.0	371110.0	8752.0	478950.0	13750.0	367140.0	11750.0	339800.0	15970.0	400710.0	150200.0	nan	nan	nan	nan	nan	nan	nan	nan
4531	0.956	nan	3.61	nan	nan	16686.0	928.6999999999999	15774.0	843.9	18970.0	341.5	20172.0	401.4	18412.0	543.2	20866.0	1548.0	28568.0	2872.0	19169.0	4041.0000000000005	41837.0	7712.0	94195.0	5934.0	132080.0	11890.0	472240.0	124300.0	nan	nan	nan	nan	nan	nan	nan	nan
4544	0.5992305	nan	1.554	nan	nan	nan	nan	7026.099999999999	806.6	11005.0	313.59999999999997	24286.0	493.0	42797.0	753.1999999999999	58104.0	2644.0	75826.0	5352.0	100600.0	7505.0	143320.0	14630.0	122020.0	6955.0	86701.0	11790.0	401450.0	158200.0	nan	nan	nan	nan	nan	nan	nan	nan
4557	0.4923993	2.771	11.14	23357.0	1368.0	35115.0	1217.0	27151.0	1020.9999999999999	36855.0	442.3	35140.0	467.4	47419.0	649.5999999999999	53568.0	1843.0	60825.0	3102.0	68537.0	4123.0	76971.0	7723.0	128710.00000000001	7208.0	191080.0	13570.0	734450.0	128500.0	nan	nan	nan	nan	nan	nan	nan	nan
4558	0.4050586	11.15	65.39	262120.0	4035.0	357810.0	3008.0	228630.0	2652.0	265360.0	1115.0	213660.0	1047.0	224580.0	1235.0	343090.0	3774.0	295570.0	3793.0	352000.0	5163.0	502880.0	7716.0	1087500.0	28270.0	1614500.0	41980.0	2349900.0	123200.0	5250000.0	818000.0	nan	nan	nan	nan	nan	nan
4585	0.896	2.337	8.847000000000001	nan	nan	18997.0	1227.0	20438.0	897.2	27052.0	381.40000000000003	27618.0	428.09999999999997	27310.0	535.3	29084.0	1710.0	56256.0	3071.0	53343.0	4112.0	71030.0	7807.0	114510.0	6527.0	160110.0	12010.0	356950.0	124500.0	nan	nan	nan	nan	nan	nan	nan	nan
4591	0.4658644	3.791	11.799999999999999	nan	nan	nan	nan	7704.3	779.6999999999999	16829.0	346.7	35887.0	538.3	55911.0	777.2	74393.0	2656.0	93420.0	3090.0	139740.0	4268.0	196330.0	7957.0	269420.0	9968.0	326610.0	15680.0	1004000.0	129500.0	2374900.0	854900.0	nan	nan	nan	nan	nan	nan
4592	0.26	2.407	5.644	nan	nan	nan	nan	8672.4	1002.9999999999999	57912.0	590.7	190740.0	1068.0	305110.0	1526.0	409620.0	4588.0	557610.0	6429.0	706120.0	8975.0	909130.0	13910.0	840280.0	22690.0	1011200.0	29320.0	2579100.0	137200.0	4912100.0	890500.0	nan	nan	nan	nan	nan	nan
4596	0.2797543	1.3259999999999998	1.818	nan	nan	nan	nan	4450.599999999999	700.5	19915.0	380.40000000000003	68626.0	693.1	114470.0	927.2	161540.0	2972.0	240420.0	6189.0	318990.0	8890.0	413970.0	13660.0	238360.0	9058.0	169990.0	12920.0	369930.0	140900.0	nan	nan	nan	nan	nan	nan	nan	nan
4598	0.9072709	nan	1.42	nan	nan	nan	nan	1553.8000000000002	393.29999999999995	2891.1	157.29999999999998	6166.8	244.79999999999998	13698.0	387.7	25705.0	1398.0	30663.0	4955.0	38325.0	7403.0	100740.0	14560.0	162640.0	7807.0	152200.0	14150.0	830070.0	128600.0	nan	nan	nan	nan	nan	nan	nan	nan
4602	0.1662703	2.624	26.29	8419.2	915.6	13223.0	938.2	20625.0	1070.0	49206.0	536.3	99565.0	796.5	146310.0	1141.0	170560.0	3548.0	218680.0	5120.0	263480.0	7561.0	280680.0	14650.0	234440.0	8440.0	223270.0	13170.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4613	0.3723877	3.024	2.206	nan	nan	8563.9	800.8	17619.0	1045.0	36365.0	480.0	94396.0	792.9000000000001	132190.0	1071.0	179630.0	3395.0	224030.0	6176.0	313930.0	8657.0	394200.0	13510.0	351580.0	11600.0	376730.0	15820.0	988350.0	132700.0	2314300.0	1023000.0	39865000.0	11100000.0	30917000.0	10980000.0	nan	nan
4615	1.001043	nan	2.124	9194.599999999999	942.4	21401.0	1006.0	24808.0	922.9000000000001	26202.0	366.8	31331.0	438.59999999999997	32156.0	533.8000000000001	39082.0	1677.0	60290.0	3498.0	52480.0	4717.0	71996.0	7285.0	167810.0	7887.0	187600.0	14070.0	413450.0	158400.0	nan	nan	nan	nan	nan	nan	nan	nan
4623	0.4033795	7.132000000000001	0.1661	nan	nan	nan	nan	7247.5	1114.0	15855.0	426.5	43060.0	706.2	65369.0	1046.0	83760.0	3711.0	97490.0	5181.0	143170.0	7508.0	229660.0	14760.0	207220.0	8289.0	178660.0	13400.0	795500.0	145900.0	nan	nan	46312000.0	10230000.0	29127000.0	10210000.0	nan	nan
4624	0.5206637	8.046	nan	nan	nan	nan	nan	810.22	369.5	2177.0	162.39999999999998	6615.8	268.6	15540.0	397.8	21757.0	1266.0	38829.0	3505.0	60483.0	4862.0	70949.0	7413.0	90204.0	6224.0	100100.0	12210.0	331460.0	162400.0	nan	nan	nan	nan	nan	nan	nan	nan
4625	0.6462666	6.2540000000000004	16.69	40973.0	1755.0	92656.0	1735.0	86577.0	1740.0	123700.0	779.3	117000.0	819.0	122440.0	1004.0	108970.0	2790.0	99012.0	2977.0	105020.0	4122.0	133350.0	7768.0	257769.99999999997	9280.0	435340.0	17410.0	847940.0	120500.0	2658300.0	814200.0	nan	nan	nan	nan	nan	nan
4626	0.6569601	1.553	0.9428000000000001	nan	nan	nan	nan	nan	nan	1930.8000000000002	199.3	6092.5	334.5	15661.0	512.1	20520.0	1742.0	35911.0	6072.0	67611.0	8499.0	93769.0	13410.0	129430.0	6989.0	120460.0	12530.0	369020.0	126700.0	nan	nan	nan	nan	nan	nan	nan	nan
4630	0.5741829	2.787	11.88	nan	nan	10900.0	671.1	8593.199999999999	721.0	15038.0	327.79999999999995	22681.0	460.4	34450.0	620.1	40554.0	1999.0	24799.0	3417.0	68766.0	4785.0	51576.0	7207.0	141000.0	7614.0	157920.0	13110.0	513730.0	132900.0	nan	nan	nan	nan	nan	nan	nan	nan
4636	0.1456756	16.740000000000002	120.2	223320.0	3926.0	274770.0	2821.0	376100.0	3686.0	543420.0	1685.0	757950.0	2045.9999999999998	1083300.0	2817.0	1124100.0	7869.0	990610.0	6108.0	1256400.0	8237.0	1857500.0	15450.0	3188800.0	76530.0	4634700.0	97330.0	14611000.0	138400.0	28425000.0	881000.0	69848000.0	10790000.0	nan	nan	nan	nan
4645	0.6485031	nan	5.182	nan	nan	13948.0	856.7	14510.0	888.0	21585.0	379.90000000000003	25183.0	473.4	35641.0	709.2	43063.0	2045.0	53394.0	5392.0	67222.0	7377.0	96526.0	14560.0	127770.0	7155.0	96034.0	12200.0	435500.0	131000.0	nan	nan	nan	nan	nan	nan	nan	nan
4666	0.6308047	1.27	4.106	11753.0	830.9	28696.0	841.8	29317.0	1064.0	38771.0	465.2	42401.0	559.6999999999999	61991.0	719.0999999999999	71403.0	2228.0	73541.0	2803.0	108750.0	3960.0	151410.0	5693.0	276460.0	9952.0	317710.0	16200.0	718170.0	134400.0	3542300.0	902400.0	nan	nan	nan	nan	nan	nan
4676	1.049156	4.782	14.95	nan	nan	6176.5	714.6	8197.1	668.1	10006.0	262.1	16192.0	367.59999999999997	17576.0	465.8	27273.0	1634.0	44170.0	2934.0	56606.0	4082.0	92620.0	7838.0	168590.0	7924.0	206270.0	15680.0	513770.0	139300.0	2892200.0	1290000.0	nan	nan	nan	nan	nan	nan
4678	1.006933	1.7550000000000001	5.956	36598.0	1652.0	101940.0	1755.0	92515.0	1749.0	105880.0	709.4	125800.0	817.6999999999999	119850.0	946.8	117020.0	2563.0	182610.0	3167.0	122590.0	4171.0	157140.0	7897.0	235740.0	9194.0	411550.0	18110.0	1094800.0	141900.0	nan	nan	nan	nan	nan	nan	nan	nan
4692	0.7545668	0.8288	2.591	nan	nan	nan	nan	3487.7	520.0	4816.3	202.8	6985.599999999999	292.0	10443.0	405.2	14218.0	1467.0	14096.0	2707.0	24583.0	3827.0	25591.0	5622.0	39195.0	5291.0	22020.0	10610.0	389070.0	149400.0	nan	nan	nan	nan	nan	nan	nan	nan
4696	0.3798221	1.803	3.764	nan	nan	nan	nan	3496.9	701.0999999999999	12223.0	332.5	38210.0	561.6999999999999	61557.0	744.8000000000001	89877.0	2436.0	125060.0	4895.0	186010.0	7163.0	251700.0	10520.0	174110.0	7487.0	128479.99999999999	12210.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4704	1.149693	1.3639999999999999	4.624	6207.0	781.9000000000001	6512.7	795.4	12202.0	745.6	21262.0	346.6	34462.0	472.1	40962.0	622.6	42328.0	1934.0	38837.0	3621.0	50752.0	6231.0	64816.99999999999	8042.0	148470.0	7423.0	273920.0	16440.0	825110.0	128699.99999999999	2275800.0	866200.0	nan	nan	nan	nan	nan	nan
4705	1.137138	0.9722	1.955	nan	nan	nan	nan	6621.900000000001	599.9	6297.2	217.9	9463.699999999999	309.5	9894.9	418.6	14546.0	1554.0	16129.000000000002	2698.0	24641.0	3837.0	46242.0	5631.0	55109.0	5952.0	56967.0	11450.0	300970.0	120200.0	nan	nan	nan	nan	nan	nan	nan	nan
4707	0.9757134	1.609	5.0489999999999995	nan	nan	14166.0	740.9	11895.0	714.9	19284.0	335.5	22991.0	413.8	20872.0	484.20000000000005	25125.0	1543.0	52516.0	2758.0	43808.0	3863.0	71047.0	5663.0	103280.0	6507.0	167040.0	12030.0	329380.0	116700.0	nan	nan	nan	nan	nan	nan	nan	nan
